job_id,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,rationale,model,prompt_version
04f8375cc801,0.08,0.32,0,0,"Cybersecurity-focused role; mentions threat analysis and incident response, but no clear AI/ML or data-science work.",gpt-5.4-mini,v1
2d6769524c5c,0.08,0.12,0,0,"Sales leadership role; posting mentions AI tools only in company context, not job duties. Core work is relationship-driven, not routine.",gpt-5.4-mini,v1
ae917ed5fe1c,0.02,0.68,0,1,"No AI/ML work described; mostly routine production supervision, QC, and mailroom coordination with repetitive tasks.",gpt-5.4-mini,v1
ea3ed414d488,0.04,0.18,0,0,"Research support and data management, but no AI/ML methods; some scheduling/data entry is routine, though field data collection limits automation.",gpt-5.4-mini,v1
2583ec2540bc,0.41,0.46,0,0,"Mentions advanced data analytics, but no explicit AI/ML work; role sounds business support with moderate routine-process automation risk.",gpt-5.4-mini,v1
9c0b04db42bc,0.72,0.18,1,0,Title and context suggest AI/security product work; product management is judgment-heavy and not highly routine.,gpt-5.4-mini,v1
6f8674ff64c5,0.05,0.22,0,0,Cloud consulting/implementation role with no AI or ML duties mentioned; some routine migration and configuration work could be partially automated.,gpt-5.4-mini,v1
2ab8e3aa3dd4,0.03,0.08,0,0,"Clinical physical therapy role; no AI, ML, or data analysis duties mentioned. Tasks are hands-on, individualized, and not routine enough for full automation.",gpt-5.4-mini,v1
e66d817c23ec,0.05,0.18,0,0,"Historian migration and environment support, not AI/ML work; tasks are technical but mostly specialized, procedural infrastructure work.",gpt-5.4-mini,v1
ceda14a8305a,0.34,0.12,0,0,"IP litigation with AI/copyright mention suggests some AI-related legal work, but core tasks are attorney judgment, not routine automation.",gpt-5.4-mini,v1
ec9b2caf8177,0.08,0.22,0,0,Sales/channel-partner management role; little evidence of AI/ML work. Some relationship and trend tasks are partially automatable.,gpt-5.4-mini,v1
959ad1e11ce1,0.01,0.78,0,1,"Paralegal posting mentions legal support work, not AI/ML; tasks appear document- and process-heavy, hence somewhat automatable.",gpt-5.4-mini,v1
e4af663e9d37,0.01,0.78,0,1,"Production graphics operator; routine monitoring and adjustments, no AI/ML or data work mentioned.",gpt-5.4-mini,v1
1fee7b9053f3,0.02,0.18,0,0,"Pure sales/account management role; no AI, ML, or data-science work mentioned, though some outreach tasks are partially routine.",gpt-5.4-mini,v1
dcb36ded0c82,0.02,0.18,0,0,"Hands-on data/control hardware technician role; no mention of AI/ML, and tasks appear moderately technical but not highly routine.",gpt-5.4-mini,v1
e00575d3a374,0.02,0.56,0,1,Project planning/reporting role with no AI/ML work mentioned; many monitoring and aggregation tasks are routine and software-assisted.,gpt-5.4-mini,v1
f08d08d9058c,0.02,0.15,0,0,"Manufacturing/business development role; no AI, ML, or data-science duties mentioned. Some routine tasks may be software-automatable, but not most core work.",gpt-5.4-mini,v1
1ea75dcf21f8,0.12,0.78,0,1,"Operations SME for AI training data; likely not AI-building, but many tasks are repetitive annotation and review.",gpt-5.4-mini,v1
8963a5e2b0a3,0.02,0.58,0,1,Product owner with Shopify admin and roadmapping; no AI/ML work mentioned. Many coordination and platform-management tasks are partly routine.,gpt-5.4-mini,v1
15ac79856792,0.02,0.74,0,1,"Procurement/buying role with forecasting and ordering; little evidence of AI/ML work, but many routine planning tasks are software-automatable.",gpt-5.4-mini,v1
66b832b6bac3,0.12,0.58,0,1,"AI mentioned only as supporting tools; role is people-focused, but routine remote coordination may be partially automatable.",gpt-5.4-mini,v1
45214a94cd3c,0.08,0.42,0,0,"Finance program coordination with accounting/system enhancements; no explicit AI/ML work, moderate routine coordination tasks.",gpt-5.4-mini,v1
c42d662a061b,0.18,0.12,0,0,"Mentions AI as an accelerator for the company, but role specifics show human care coordination, not AI work or routine automation.",gpt-5.4-mini,v1
330791c1aa9e,0.01,0.87,0,1,"Pure machine-operation role; no AI/ML/data work described, and tasks are repetitive setup, bending, and inspection.",gpt-5.4-mini,v1
4d3d203eb268,0.12,0.18,0,0,"Mentions exploring AI tools generally, but role appears broad business/product work, not AI-centric or highly routine.",gpt-5.4-mini,v1
682db39a23f1,0.02,0.18,0,0,"Communications/storytelling role; no AI, ML, or data-science work described. Some writing tasks are routine, but much is human-centered and contextual.",gpt-5.4-mini,v1
b10451e7ffe0,0.98,0.12,1,0,"Explicitly trains and evaluates AI models; creative design judgment is central, so not highly automatable.",gpt-5.4-mini,v1
9546995e342c,0.97,0.58,1,1,"Directly trains and evaluates AI chatbots; tasks are judgment-heavy, but some repetitive model assessment is automatable.",gpt-5.4-mini,v1
2430f27b0a50,0.03,0.12,0,0,"Training/research-prep role in Alzheimer’s studies; no explicit AI/ML duties, and work appears largely non-routine academic research support.",gpt-5.4-mini,v1
9efb2ad7caa1,0.05,0.72,0,1,Pure business development role; no AI/ML work mentioned. Relationship and campaign tasks are partly routine and process-driven.,gpt-5.4-mini,v1
a5927f3a5dc2,0.01,0.78,0,1,"No AI/data-science duties; mostly deadline tracking, document review, and routine docket administration.",gpt-5.4-mini,v1
09e41e364320,0.12,0.18,0,0,"Product manager role; posting emphasizes product/lead generation, not AI or repetitive tasks.",gpt-5.4-mini,v1
dda945cd58c2,0.03,0.28,0,0,"Technical sales, bids, field visits, and presentations; little mention of AI/ML. Some routine support work is partially automatable.",gpt-5.4-mini,v1
60df08c7c4b3,0.18,0.34,0,0,"Strategy/segmentation role may use analytics, but no direct AI/ML work; tasks are partly analytical, partly judgment-based.",gpt-5.4-mini,v1
97dbe09fae1f,0.03,0.78,0,1,"No AI/ML work described; tasks are structured, repetitive collateral monitoring, reconciliation, and settlement processing.",gpt-5.4-mini,v1
7d457f5f9a6e,0.01,0.35,0,0,Traditional foreclosure/title legal work; no AI or data-science duties mentioned. Some title review is document-heavy and partly automatable.,gpt-5.4-mini,v1
42977b599e56,0.02,0.72,0,1,"Paralegal work is document drafting and review; no AI/ML mentioned, and tasks are mostly routine template-based legal processing.",gpt-5.4-mini,v1
62a61e59c1dd,0.24,0.33,0,0,"Consulting/configuration role with some software and data work, but no explicit AI/ML; repetitive support tasks create moderate automation risk.",gpt-5.4-mini,v1
2da885baa862,0.91,0.36,1,0,"Explicitly supports AI-enabled products within a data science team; managerial, stakeholder, and prioritization duties limit full automation.",gpt-5.4-mini,v1
e3c7dc5e6a77,0.06,0.82,0,1,"Attorney role uses legal judgment, not AI/ML; posting emphasizes automation and guided workflows for routine application processing.",gpt-5.4-mini,v1
91d5dca70a17,0.01,0.05,0,0,"Clinical dentistry in a jail setting; no AI/ML work mentioned, and tasks are hands-on, specialized, and physically demanding.",gpt-5.4-mini,v1
4fd5a0c32a06,0.15,0.35,0,0,Posting is mostly generic financial analyst/intern role; mentions cognitive technology but no direct AI/ML tasks.,gpt-5.4-mini,v1
28add861859a,0.18,0.22,0,0,"Contract attorney role suggests legal drafting; posting mentions AI fellowship broadly, not AI work itself or highly repetitive tasks.",gpt-5.4-mini,v1
15e37a0c030f,0.01,0.12,0,0,"Standard civil litigation attorney role; no AI/ML or data-science work mentioned, and legal judgment limits automation.",gpt-5.4-mini,v1
748425691594,0.07,0.64,0,1,"Posting shows validation/compliance work, not AI/ML work; core tasks likely documentation, checks, and repetitive verification.",gpt-5.4-mini,v1
fe50edf941ea,0.19,0.76,0,1,"Posting is for Voice Teacher, not AI work; teaching tasks may be partially automatable, but the posting lacks direct AI/ML duties.",gpt-5.4-mini,v1
d3f4d9d488d1,0.03,0.08,0,0,"Legal advocacy role with research, writing, trainings; no AI/ML or repetitive machine-like tasks indicated.",gpt-5.4-mini,v1
35e1ccc9a14c,0.03,0.72,0,1,"Technical writing and labeling role; little evidence of AI/ML work, but many templated, document-heavy tasks are automatable.",gpt-5.4-mini,v1
731b9750b33f,0.41,0.28,0,0,"AI company context, but posting emphasizes Linux infrastructure for silicon workflows, not building ML models or highly routine tasks.",gpt-5.4-mini,v1
295489ba2182,0.01,0.22,0,0,"Civil litigation attorney role; no AI/ML work mentioned, and tasks are partly judgment-based but include some routine legal work.",gpt-5.4-mini,v1
0bcc6f1fe8c1,0.05,0.25,0,0,"Psychology research support role using interviews, assessments, tasks, and questionnaires; little indication of AI/ML work, moderate routine data collection.",gpt-5.4-mini,v1
2ab8d8324f05,0.04,0.28,0,0,"IAM, scripting, and automation are central; no AI/ML/data-science work is described.",gpt-5.4-mini,v1
470d08532f6b,0.58,0.22,1,0,"Heavy data-integration and platform engineering, but no explicit AI/ML work; senior design tasks are not mostly routine.",gpt-5.4-mini,v1
fa74fba0a72d,0.05,0.08,0,0,"Posting is vague music-industry platform marketing; no clear AI/ML work and little evidence of routine, automatable tasks.",gpt-5.4-mini,v1
5e5a1849aade,0.01,0.28,0,0,Retail store manager role; no AI/ML tasks mentioned. Some routines like stocking and basic operations are partly automatable.,gpt-5.4-mini,v1
95f7b7b37963,0.01,0.08,0,0,"Clinical hands-on therapy role with evaluation, treatment, documentation; no AI or data-science work mentioned.",gpt-5.4-mini,v1
e83ef4772b83,0.99,0.14,1,0,"Posting centers on training frontier AI models; work seems specialized, knowledge-heavy, and not routine.",gpt-5.4-mini,v1
2617bacdc143,0.01,0.18,0,0,"Clinical prosthetics/orthotics care; no AI/ML work mentioned. Some fitting/assessment tasks are specialized, but partly routine.",gpt-5.4-mini,v1
0b1685c01fe3,0.91,0.12,1,0,"Requires Dialogflow, Python, Gen AI, and CCAI insights; role seems specialized and collaborative, not routine.",gpt-5.4-mini,v1
bbe609fb0d76,0.99,0.12,1,0,Explicit LLM fine-tuning role strongly involves AI; work appears specialized and not mostly routine.,gpt-5.4-mini,v1
1b441c5a8082,0.02,0.1,0,0,"Therapy work is human-centered and not AI-focused; some administrative elements are automatable, but core counseling is not.",gpt-5.4-mini,v1
0678c9d49877,0.68,0.28,1,0,"Mentions AI-powered automation and data analysis, but role is mainly strategic vendor/program management and cross-functional leadership.",gpt-5.4-mini,v1
33d669ada2cf,0.02,0.12,0,0,"No AI/ML or data-science duties; core legal defense work is judgment-heavy, though some routine document tasks are partially automatable.",gpt-5.4-mini,v1
3a78018254ef,0.03,0.22,0,0,IT support and network analysis; no mention of AI/ML or data science. Some routine technical work is moderately automatable.,gpt-5.4-mini,v1
06b4a857ce4d,0.02,0.18,0,0,"Contract manufacturing oversight, GMP compliance, and routine operations; no indication of AI, ML, or data-science work.",gpt-5.4-mini,v1
4635c09d81d6,0.02,0.12,0,0,"Posting is for in-house counsel; mentions legal contract and compliance work, not AI/ML or data science.",gpt-5.4-mini,v1
ffb2dd9ae633,0.02,0.72,0,1,Client-facing banking sales/service role; no AI/ML work mentioned. Core tasks are routine consultations and product explanations.,gpt-5.4-mini,v1
80989fa5437a,0.02,0.05,0,0,"Posting contains no AI/ML/data-science duties; mostly generic company text and benefits, suggesting low automation exposure.",gpt-5.4-mini,v1
4bbe123f2636,0.01,0.14,0,0,"Personal injury trial attorney; no AI/ML or data science mentioned. Work is judgment- and client-facing, though some routine legal tasks may be automated.",gpt-5.4-mini,v1
016889c03a2a,0.02,0.18,0,0,"Optical engineering posting; no AI/ML/data-science mention. Work appears specialized, technical, and not highly routine.",gpt-5.4-mini,v1
c632d60aa7f0,0.01,0.02,0,0,"Posting is for a pediatric dentist; no mention of AI/ML, and core clinical work is not routine enough for full automation.",gpt-5.4-mini,v1
00e34fd231d7,0.03,0.22,0,0,"Security management/RMF role; no AI/ML work mentioned. Some policy and advisory tasks are automatable, but human judgment remains important.",gpt-5.4-mini,v1
043ed96bd466,0.08,0.34,0,0,"Security monitoring and incident triage are not AI work; some analysis is routine, but human investigation remains central.",gpt-5.4-mini,v1
7705bd67b5f4,0.03,0.27,0,0,"Sales-focused insurance business development; mentions research and relationship building, with no AI, ML, or data-science work.",gpt-5.4-mini,v1
2e33a7b1b862,0.02,0.08,0,0,"Registered nurse role; no AI/ML or data-science work mentioned, and core patient-care tasks are mostly hands-on and hard to automate.",gpt-5.4-mini,v1
bd41efeea065,0.06,0.43,0,0,"Posting describes business effectiveness/change management consulting; no AI/ML work mentioned, but tasks may be moderately routine and template-driven.",gpt-5.4-mini,v1
6b2787360297,0.05,0.83,0,1,"Computer Technician posting shows standard IT support, with no AI/ML work mentioned; tasks appear routine and highly automatable.",gpt-5.4-mini,v1
03a4d0e970ce,0.08,0.22,0,0,"Payment architecture and stakeholder coordination; no explicit AI/ML work, but some design tasks are partially automatable.",gpt-5.4-mini,v1
8b63be0aa11b,0.72,0.31,1,0,"Simulation role likely uses modeling/analysis; not obviously routine enough for full automation, given expert judgment and variable scenarios.",gpt-5.4-mini,v1
c936730e90a7,0.08,0.25,0,0,"Government procurement lawyer; posting shows legal negotiation and advisory, not AI/ML work. Some drafting/review is routine but much is judgment-based.",gpt-5.4-mini,v1
3a59dd6ca78a,0.01,0.12,0,0,"General contractor project executive; no AI/ML work described, but some administrative coordination is partially automatable.",gpt-5.4-mini,v1
77af75d2a2d0,0.14,0.25,0,0,Primarily user research and insights work; mentions AI context but not building or directly using ML.,gpt-5.4-mini,v1
