job_id,industry_key,industry_label,year,title_clean,source_platform,final_exposure_score,exposure_rationale,exposure_raw_ok,exposure_model,exposure_provider,final_automatable_score,automatable_rationale,automatable_raw_ok,automatable_model,automatable_provider,final_exposure,final_automatable
3905294876,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Maintenance Specialist,linkedin_2024,0.03,"Maintenance coordination uses SAP, contractors, scheduling, bids, and reviews; little AI/data-science content, mixed routine and judgment-heavy tasks.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; mostly coordination, scheduling, records, and contractor management with some judgment.",1,gpt-5.4-mini,openai,0,0
3891811263,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Senior Director of Research and Development,linkedin_2024,0.03,"Senior wet-lab R&D leadership in immunology; little AI/data-science content, and core strategic scientific tasks are non-routine.",1,gpt-5.4,openai,0.08,"Wet-lab, translational R&D and management role; no mention of AI/ML, and tasks require complex scientific judgment.",1,gpt-5.4-mini,openai,0,0
3886451604,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Entry Level Medical Customer Service, Bilingual Spanish",linkedin_2024,0.03,"Customer service, donor screening, phlebotomy, and recordkeeping use standard systems; little direct AI work, substantial hands-on human interaction.",1,gpt-5.4,openai,0.18,"No AI/ML work described; mostly routine screening, records, phones, and standardized donor support.",1,gpt-5.4-mini,openai,0,0
3904988719,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Product Application Specialist / Ultrasound Sonographer,linkedin_2024,0.06,"Clinical education and consultation on ultrasound equipment; little AI/data work, substantial interpersonal and travel-based tasks.",1,gpt-5.4,openai,0.18,"Education-focused ultrasound role; no AI/ML mentioned. Some routine in-servicing, but peer consultation and travel reduce automation.",1,gpt-5.4-mini,openai,0,0
3884436999,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Senior Scientist I (Assay Development),linkedin_2024,0.03,"Wet-lab assay development and scientific judgment dominate; little explicit AI/data-science work, and tasks are nonroutine research.",1,gpt-5.4,openai,0.12,"No explicit AI/ML work; mostly experimental assay design, analysis, writing, mentoring, and troubleshooting.",1,gpt-5.4-mini,openai,0,0
3902757952,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Street Sales Development Manager,linkedin_2024,0.02,"Outside sales, prospecting, relationship-building, and on-site recommendations; no AI/data-science duties, low routine automability.",1,gpt-5.4,openai,0.18,"Pure outside sales and account development; no AI/ML work mentioned. Some prospecting and planning are routine, but relationship selling limits automation.",1,gpt-5.4-mini,openai,0,0
3901643875,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Senior Manager, International Market Access Neuroscience",linkedin_2024,0.03,"Market access strategy, pricing, HTA, affiliate support, and launch execution are managerial and judgment-heavy, not AI-focused or routine.",1,gpt-5.4,openai,0.12,"Market access and pricing strategy role; no AI/ML work mentioned, and tasks are judgment-heavy rather than routine.",1,gpt-5.4-mini,openai,0,0
3887497451,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Manufacturing Operator I - Packaging, 2nd Shift",linkedin_2024,0.03,"Packaging manufacturing operator role; no explicit AI/data tasks. Core duties likely repetitive, standardized, and machine-executable.",1,gpt-5.4,openai,0.72,"Packaging operator role; no AI/ML mentioned. Tasks appear routine, repetitive, and machine-assisted in a manufacturing setting.",1,gpt-5.4-mini,openai,0,1
3904995438,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Utilities Technician,linkedin_2024,0.06,"Industrial utilities maintenance uses computerized systems and PLCs, but core work is hands-on, hazardous, and nonroutine.",1,gpt-5.4,openai,0.18,"Industrial maintenance role uses computers/PLCs, but no AI/ML; hands-on troubleshooting makes full automation limited.",1,gpt-5.4-mini,openai,0,0
3886838157,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Sr Product Sales Specialist, qPCR",linkedin_2024,0.06,"Sales specialist role in genetic testing; uses domain knowledge and relationship selling, not AI work, and core tasks are nonroutine.",1,gpt-5.4,openai,0.22,"Sales role in genetic testing; mentions qPCR/sequencing knowledge, but no AI/ML work. Core tasks are relationship-driven, not highly routine.",1,gpt-5.4-mini,openai,0,0
3894872469,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Manager Transfer Products Pharma,linkedin_2024,0.03,"Production coordination, partner communication, troubleshooting, and project management; no explicit AI/data-science work, low routine automability.",1,gpt-5.4,openai,0.08,"Operations, coordination, and troubleshooting role; no AI, ML, or data-science work described, and tasks are not highly routine.",1,gpt-5.4-mini,openai,0,0
3904076144,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Senior Cost Manager,linkedin_2024,0.03,"Cost management and reporting role; no AI/data-science duties mentioned, but some documentation and tracking tasks are partly automatable.",1,gpt-5.4,openai,0.68,"No AI/ML work mentioned; duties are largely standardized cost tracking, reporting, logs, and tabulation.",1,gpt-5.4-mini,openai,0,1
3891292027,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Real Estate Asset Management Lead (Americas),linkedin_2024,0.03,"Strategic real-estate leadership and stakeholder management; no AI/data-science duties, and core work is nonroutine, judgment-heavy.",1,gpt-5.4,openai,0.12,"Strategy, finance, and stakeholder management dominate; no AI/ML work described, and tasks are largely judgment-based.",1,gpt-5.4-mini,openai,0,0
3890889932,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Laboratory Assistant,linkedin_2024,0.03,"Clinical lab support role uses standard lab systems, not AI; many physical, supervised, variable tasks limit automation.",1,gpt-5.4,openai,0.42,"No AI/ML work mentioned; tasks are routine lab support, though supervision, troubleshooting, and documentation reduce full automation.",1,gpt-5.4-mini,openai,0,0
3903843683,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Staff Controls Engineer,linkedin_2024,0.06,"Controls engineering for automated manufacturing equipment; little AI/data-science content, and core troubleshooting/improvement work is nonroutine.",1,gpt-5.4,openai,0.18,"Controls engineering and manufacturing troubleshooting; no explicit AI/ML work, but some routine automation and analysis.",1,gpt-5.4-mini,openai,0,0
3904381976,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Site Cost Estimator,linkedin_2024,0.08,"Uses estimating and risk software, but core work requires judgment, quote evaluation, coordination, and site-specific analysis.",1,gpt-5.4,openai,0.27,"Estimating role uses software and Monte Carlo tools, but posting centers on human judgment, takeoffs, quotes, and coordination.",1,gpt-5.4-mini,openai,0,0
3888823667,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Staff Assistant,linkedin_2024,0.03,"Administrative clerical work using standard software; no AI/ML duties mentioned, and many tasks are routine and repetitive.",1,gpt-5.4,openai,0.82,"No AI/ML work mentioned; mostly routine clerical, scheduling, data entry, and standard administrative support tasks.",1,gpt-5.4-mini,openai,0,1
3904357953,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Associate Director, Uro-Oncology National Accounts",linkedin_2024,0.03,"National accounts relationship management and launch execution; no AI/data-science duties, low routine automation potential.",1,gpt-5.4,openai,0.12,"Commercial account-management role; mentions science broadly, but no AI/ML work and tasks appear relationship-driven, not highly routine.",1,gpt-5.4-mini,openai,0,0
3904997242,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Foreign Exchange Advisor,linkedin_2024,0.06,"FX risk advisory and control-framework leadership; analytical but not AI-focused, with substantial judgment and stakeholder coordination.",1,gpt-5.4,openai,0.22,"FX risk advisory and control work, not AI/ML-focused; some analysis is structured, but judgment and stakeholder coordination limit automation.",1,gpt-5.4-mini,openai,0,0
3902350672,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Mechanic,linkedin_2024,0.01,"Hands-on mechanical diagnosis, repair, and maintenance; no AI/data-science duties mentioned, and physical troubleshooting limits automation.",1,gpt-5.4,openai,0.03,"Mechanical repair role; no AI/ML work mentioned, and hands-on diagnostics and maintenance are not highly automatable.",1,gpt-5.4-mini,openai,0,0
3904988748,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Client Care Specialist 2,linkedin_2024,0.01,"Direct patient care and cross-department support; no AI/data-science duties mentioned, tasks are interpersonal and clinical.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; mostly patient-facing support, testing, and medical-assistant tasks with some routine administrative elements.",1,gpt-5.4-mini,openai,0,0
3889414736,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Finance Specialist,linkedin_2024,0.03,"Finance compliance, reporting, budgeting, risk control, and decision support; no explicit AI/data-science work, substantial judgment limits automation.",1,gpt-5.4,openai,0.18,"Finance and compliance work; no AI/ML mention. Some reporting is routine, but judgment, regulation, and risk oversight remain substantial.",1,gpt-5.4-mini,openai,0,0
3895567410,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Technical Applications Specialist,linkedin_2024,0.08,"Posting is generic diagnostics specialist marketing; no explicit AI/data-science duties, and specialist work appears non-routine.",1,gpt-5.4,openai,0.22,"Posting emphasizes diagnostics support and innovation, but mentions no AI/ML/data-science work; specialist tasks may be partly routine.",1,gpt-5.4-mini,openai,0,0
3894296484,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Category Manager,linkedin_2024,0.06,"Procurement strategy, negotiations, supplier management, and cross-functional leadership dominate; little explicit AI/data-science work.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; role centers on sourcing, negotiation, vendor management, and market analysis with some judgment.",1,gpt-5.4-mini,openai,0,0
3903830858,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Associate Project Manager,linkedin_2024,0.03,"Administrative project coordination and reporting; no AI/data-science duties mentioned, but many routine logistics tasks are software-automatable.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; mostly administrative tracking, scheduling, documentation, and reporting tasks.",1,gpt-5.4-mini,openai,0,1
3904393152,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Director, Global Regulatory Strategy Lead - Inflammation",linkedin_2024,0.01,"Posting only indicates senior regulatory strategy role; no AI/data-science tasks, and leadership judgment work is not routine.",1,gpt-5.4,openai,0.08,"Regulatory strategy leadership role; posting mentions no AI/ML work and tasks appear largely judgment-based, not routine.",1,gpt-5.4-mini,openai,0,0
3905844279,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Medical Laboratory Technologist,linkedin_2024,0.03,"Clinical lab testing uses automated instruments, not AI; many standardized, repetitive procedures, but human oversight and maintenance remain important.",1,gpt-5.4,openai,0.42,"Routine clinical lab work with instruments and QC; little evidence of AI/ML use, but many tasks are standardized and repetitive.",1,gpt-5.4-mini,openai,0,0
3898165624,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Contracts Analyst,linkedin_2024,0.03,"Contract drafting, negotiation, compliance, and stakeholder judgment dominate; little explicit AI use, though tracking/reporting tasks are partly automatable.",1,gpt-5.4,openai,0.18,"No AI/ML work described; mostly contract drafting, negotiation, tracking, and compliance with some repetitive administrative elements.",1,gpt-5.4-mini,openai,0,0
3884924727,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Director, Drug Safety",linkedin_2024,0.03,"Senior pharmacovigilance leadership and vendor oversight role; little AI/data-science mention, core work is judgment-heavy and nonroutine.",1,gpt-5.4,openai,0.08,"Drug safety leadership and pharmacovigilance oversight; no mention of AI, ML, or routine machine-executable tasks.",1,gpt-5.4-mini,openai,0,0
3901647494,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,"Specialty Representative, Psychiatry - Providence, RI",linkedin_2024,0.03,"Field pharmaceutical sales role; little AI/data-science work, but persuasion and relationship-building limit automation.",1,gpt-5.4,openai,0.35,"Sales representative role; no AI/ML work mentioned. Some routine call planning and KPI tracking, but relationship selling limits automation.",1,gpt-5.4-mini,openai,0,0
3884442252,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024.0,Press Operator,linkedin_2024,0.06,"Uses data collection and reporting, but no AI/ML. Many standardized testing tasks are routine; troubleshooting and maintenance reduce automatability.",1,gpt-5.4,openai,0.72,"No AI/ML work described; standardized tests, data entry, and routine press operations are highly automatable.",1,gpt-5.4-mini,openai,0,1
