p_exposure,p_automatable,rationale,raw_ok,job_id,model,provider,construct_target
0.02,0.18,"Underwriting role mentions insurance judgment and relationships, with no AI/ML work; some routine evaluation may be partially automatable.",1,8c2519dec99b,gpt-5.4-mini,openai,automatability
0.08,0.42,"Uses software and data tools, but no AI/ML development; analysis is structured yet still judgment-heavy and complex.",1,72406ebf80e3,gpt-5.4-mini,openai,automatability
0.03,0.18,"Audit/risk management is compliance-heavy and human judgment-based; no AI, ML, or data-science work is described.",1,334bdf9435b0,gpt-5.4-mini,openai,automatability
0.03,0.08,"Senior underwriting leadership role; no AI/ML or data-science work described, and core duties are strategic, judgment-based, not routine.",1,fa17c2f8a3a3,gpt-5.4-mini,openai,automatability
0.97,0.12,"Explicit AI governance, privacy, and compliance leadership; work is advisory and cross-functional, not routine or easily automated.",1,21c26f08c82d,gpt-5.4-mini,openai,automatability
0.05,0.35,"Customer success/client services role; no AI/ML duties mentioned, but some routine support work may be automatable.",1,e3ea6ab20dd2,gpt-5.4-mini,openai,automatability
0.02,0.18,Compliance leadership role; no AI/ML work mentioned. Some routine audit and documentation tasks are partially automatable.,1,c0e4b13ecadf,gpt-5.4-mini,openai,automatability
0.02,0.18,"Traditional underwriting and broker-facing judgment; no AI/ML work mentioned, though some routine evaluation may be automatable.",1,9e593131175e,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales role in poultry health/nutrition; no AI or data-science duties mentioned, but some outreach and relationship work is partially automatable.",1,4ca9a0786c12,gpt-5.4-mini,openai,automatability
0.08,0.18,"Senior actuarial pricing role; uses quantitative methods, but posting emphasizes leadership, governance, strategy, and cross-functional management.",1,49006e06ea4c,gpt-5.4-mini,openai,automatability
0.72,0.18,"Posting emphasizes AI/ML-powered company, but role is business development with relationship and sales work, not routine enough to automate.",1,9b0898978eb8,gpt-5.4-mini,openai,automatability
0.02,0.72,"No AI/ML work mentioned; underwriting appears document-driven and rule-based, with substantial routine decision support.",1,1e98dc1ca11e,gpt-5.4-mini,openai,automatability
0.01,0.72,"Sample preparation lab work; no AI/ML mentioned. Tasks appear routine, procedural, and potentially automatable.",1,1223d7d5639f,gpt-5.4-mini,openai,automatability
0.18,0.12,"General IT consulting and training; mentions automation and analytics, but no direct AI/ML work or highly routine tasks.",1,f97dba89a338,gpt-5.4-mini,openai,automatability
0.02,0.18,"Healthcare administration role; no AI/ML or data-science duties mentioned, but some coordination tasks may be partially automatable.",1,df7ec489324f,gpt-5.4-mini,openai,automatability
0.02,0.42,"No AI/ML mentioned; many bookkeeping and payroll tasks are structured, though client coordination and oversight reduce full automation.",1,f72ff7338807,gpt-5.4-mini,openai,automatability
0.01,0.18,"Security compliance role with regulations and procedures; no AI/ML work mentioned, and some judgment-heavy tasks limit automation.",1,9db33e78aacf,gpt-5.4-mini,openai,automatability
0.01,0.72,"Retail cashiering and customer service; no AI/ML work mentioned, and core transactions are routine and highly automatable.",1,b6de6b535460,gpt-5.4-mini,openai,automatability
0.01,0.72,"No AI/ML work mentioned; duties are standardized shift planning, monitoring, and routine operational supervision.",1,aa116403f1b2,gpt-5.4-mini,openai,automatability
0.02,0.78,"No AI/ML work mentioned; document review, calculations, and guideline-based processing are highly routine.",1,911a2f70cbda,gpt-5.4-mini,openai,automatability
0.01,0.42,"Pure insurance sales role; no AI/ML mentioned. Some routine quoting and paperwork are automatable, but relationship selling remains human.",1,cba76f16d8df,gpt-5.4-mini,openai,automatability
0.08,0.42,"SQL/data analysis role, but no explicit AI/ML work; configurator and reporting tasks appear moderately routine.",1,3c2ba0dd928c,gpt-5.4-mini,openai,automatability
0.03,0.18,"Credit underwriting and portfolio management are finance tasks; posting mentions no AI, ML, or data-science work.",1,f2914758bc94,gpt-5.4-mini,openai,automatability
0.03,0.18,"Insurance underwriting and account management; no AI/ML duties mentioned, though some routine evaluation may be partially automatable.",1,62bad2b79998,gpt-5.4-mini,openai,automatability
0.03,0.62,"Employee benefits analyst role; no AI/ML mention, mostly administrative/analytical tasks likely partly routine.",1,5183862817f2,gpt-5.4-mini,openai,automatability
0.08,0.72,"Posting describes SOC investigation work, not AI/ML; tasks sound structured and potentially rule-based, though not fully specified.",1,2c8beeac2d6e,gpt-5.4-mini,openai,automatability
0.08,0.34,"Technology-driven sales role uses internet leads, but posting shows no AI/ML work; core sales tasks are partly routine yet human-heavy.",1,682f8b9f74ba,gpt-5.4-mini,openai,automatability
0.01,0.12,"No AI/ML work described; mostly hands-on patient assessment, treatment planning, teaching, and documentation.",1,2c2a88a53486,gpt-5.4-mini,openai,automatability
0.08,0.42,"Financial modeling and risk analysis, but no AI/ML work; underwriting and monitoring are partly routine yet still judgment-heavy.",1,dae01e60abd0,gpt-5.4-mini,openai,automatability
0.01,0.18,Sales-focused mortgage role; no AI/ML work mentioned. Some repetitive lead generation and pipeline management could be partially automated.,1,7562ff7d19bd,gpt-5.4-mini,openai,automatability
0.01,0.72,"Animal care role with no AI/ML mention; tasks appear routine, physical, and instruction-based, though some judgment remains.",1,78e7f2d2e5e4,gpt-5.4-mini,openai,automatability
0.03,0.18,"Commercial underwriting and account management; no AI/ML work mentioned, but some routine evaluation and paperwork may be automatable.",1,f574e0929dd4,gpt-5.4-mini,openai,automatability
0.03,0.18,"Risk management and compliance role; no AI/ML work mentioned, but some routine monitoring and reporting could be automated.",1,0c11860aebca,gpt-5.4-mini,openai,automatability
0.02,0.35,"Underwriting and broker relationship work; no AI/ML or data-science duties mentioned, but some account evaluation may be partially automatable.",1,ab231a8b192c,gpt-5.4-mini,openai,automatability
0.03,0.18,"Benefits consulting and carrier negotiation are human/client-facing; no AI, ML, or data-science work is mentioned.",1,ee5d38e897ba,gpt-5.4-mini,openai,automatability
0.08,0.34,"Mortgage servicing operations role; no direct AI/ML work mentioned, but some boarding tasks may be software-routine and partially automatable.",1,d291afb23e1a,gpt-5.4-mini,openai,automatability
0.02,0.78,No AI/ML work mentioned; high-volume triage and documentation review are largely routine and rule-based.,1,1aa563321188,gpt-5.4-mini,openai,automatability
0.02,0.35,"No AI/ML work mentioned; mostly human coaching and coordination, though some routine support tasks could be partially automated.",1,c2182bae62cb,gpt-5.4-mini,openai,automatability
0.03,0.18,"Wealth-management support role; no AI/ML mention. Work sounds advisory, coordination, and planning rather than highly routine.",1,8a37972f41f0,gpt-5.4-mini,openai,automatability
0.01,0.78,"No AI/ML work described; mostly routine calls, messages, scanning, records handling, and basic scheduling.",1,009f29d15058,gpt-5.4-mini,openai,automatability
0.02,0.18,Contracts role; posting mentions customer relationships and no AI/ML work. Some administrative tasks may be partially automatable.,1,37299c9f4a07,gpt-5.4-mini,openai,automatability
0.03,0.18,"Safety/risk consulting in construction; no AI/ML or data-science duties mentioned, and work appears judgment-heavy rather than routine.",1,7082edb64865,gpt-5.4-mini,openai,automatability
0.03,0.42,"No AI/ML duties mentioned; safety work appears documentation, compliance, inspections, and routine reporting.",1,5078aaec12fb,gpt-5.4-mini,openai,automatability
0.02,0.78,"Merchandising, inventory tracking, and training are described; no AI/ML work. Tasks appear routine and repetitive.",1,bac3db5b4c77,gpt-5.4-mini,openai,automatability
0.02,0.35,"Loan servicing/compliance work, no AI or data-science duties mentioned; some transaction checking is rule-based and partially automatable.",1,9e1efa688ce9,gpt-5.4-mini,openai,automatability
0.03,0.18,"Controls technician work on BMS/EPMS systems; little AI/ML mentioned, and tasks appear partly hands-on but somewhat routine.",1,7a3a958c1985,gpt-5.4-mini,openai,automatability
0.05,0.62,"No AI/ML work described; strategic financial analysis likely includes recurring reporting and modeling, partly automatable.",1,81c1c60f9d69,gpt-5.4-mini,openai,automatability
0.02,0.34,Insurance account manager role shows no AI/ML work; some routine administrative and client-service tasks may be partially automatable.,1,a37b08fa3f09,gpt-5.4-mini,openai,automatability
0.08,0.34,"Finance/capital tracking role with budgeting and reporting; no AI/ML work mentioned, but some tasks are spreadsheet-driven and partially routine.",1,0c379ccfdf7d,gpt-5.4-mini,openai,automatability
0.02,0.12,"Structured finance, client interaction, and legal-document judgment dominate; no AI/ML work is mentioned.",1,05d55ece6348,gpt-5.4-mini,openai,automatability
0.08,0.34,"Workday HR systems support role; no AI/ML mentioned. Some repetitive system support, but cross-functional problem-solving limits automation.",1,945b42207438,gpt-5.4-mini,openai,automatability
0.03,0.12,"Transit project management and engineering; no AI/ML or data-science work mentioned, and tasks are largely complex, human-coordinated.",1,bf545796a35e,gpt-5.4-mini,openai,automatability
0.08,0.42,"Finance analysis role mentions basic automation, not AI/ML; reporting and recurring analysis are partly routine but still judgment-based.",1,004d9b02ae3f,gpt-5.4-mini,openai,automatability
0.03,0.08,CFO role with no AI/ML duties mentioned; strategic finance work is not highly routine or machine-executable.,1,864df0ae8ef6,gpt-5.4-mini,openai,automatability
0.02,0.35,"Sales support and relationship-building dominate; no AI/ML work mentioned, but some routine customer-contact tasks may be automatable.",1,ef57eda997ad,gpt-5.4-mini,openai,automatability
0.02,0.35,"Sales/benefits consulting role; no AI or data-science duties mentioned, but some routine outreach and paperwork may be automatable.",1,86a8bf25cfe2,gpt-5.4-mini,openai,automatability
0.01,0.78,"No AI/ML work mentioned; duties appear routine valet/lot handling, likely highly automatable.",1,6c31cc682517,gpt-5.4-mini,openai,automatability
0.01,0.08,"Clinical veterinary technician work; no AI/ML mentioned. Tasks are hands-on, high-pressure, and patient-care oriented, limiting automation.",1,464ef62ed16b,gpt-5.4-mini,openai,automatability
0.97,0.18,"Explicitly audits and refines AI outputs; core work is expert review and feedback, not routine machine-executable tasks.",1,e2c5e6b89126,gpt-5.4-mini,openai,automatability
0.08,0.03,"Legal construction counsel; mentions AI only in company context, not job tasks. Work is specialized judgment and negotiation, not routine.",1,e5093a510090,gpt-5.4-mini,openai,automatability
0.08,0.22,"Credit risk analysis, stress testing, and judgment-heavy portfolio monitoring; no explicit AI/ML work, but some routine analytical tasks.",1,ce565a3aaf59,gpt-5.4-mini,openai,automatability
0.08,0.22,"Sales/account management and team leadership dominate; little explicit AI work, but some routine client/marketing tasks may be automatable.",1,9276dcdba156,gpt-5.4-mini,openai,automatability
0.01,0.08,"Clinical women’s health provider role; no AI/ML or data-science duties mentioned, and core care tasks are largely human-centered.",1,e6e6274fa90f,gpt-5.4-mini,openai,automatability
0.05,0.42,"Policy, governance, and process-improvement work; no explicit AI/ML duties, but some routine analytical tasks may be automatable.",1,7e71e037f691,gpt-5.4-mini,openai,automatability
0.03,0.62,"Insurance underwriting is not AI-focused; tasks appear moderately routine, rule-based, and data-driven, though relationship management reduces full automation.",1,edff74c23814,gpt-5.4-mini,openai,automatability
0.03,0.62,"Finance analysis role; no AI/ML work mentioned. Reporting, budgeting, and standard financial tasks are partly routine and software-automatable.",1,bae7f6284aa4,gpt-5.4-mini,openai,automatability
