p_exposure,p_automatable,rationale,raw_ok,job_id,model
0.05,0.15,"Product management, backlog, Jira, sprint planning, and release coordination; no AI/ML or data-science work described.",1,08e7157c98f3,gpt-5.4-mini
0.04,0.55,"Traditional FP&A role: forecasting, budgeting, reporting; little evidence of AI/ML work, but many routine analytical tasks are automatable.",1,ede74e0c0741,gpt-5.4-mini
0.78,0.2,"Explicitly includes AI, reporting, and ERP process work; core duties are judgment, coordination, and requirements ownership.",1,18700132a0b3,gpt-5.4-mini
0.01,0.27,"Customer service and optical fitting role; no AI work described. Some measurement/checking tasks are routine, but many require human judgment.",1,07773792b8b3,gpt-5.4-mini
0.08,0.14,"Strategic product leadership with some metrics collection; little evidence of AI/ML work, and most tasks need human judgment and coordination.",1,31b256de4a48,gpt-5.4-mini
0.01,0.12,"Psychiatric RN role centers on direct patient care; no mention of AI, ML, data analysis, or routine computerizable work.",1,d058d4a55366,gpt-5.4-mini
0.48,0.18,"Posting is for a customer solutions architect; company mentions AI, but role text doesn't indicate direct AI work or highly routine tasks.",1,62efa0b457f6,gpt-5.4-mini
0.08,0.32,"Cybersecurity-focused role; mentions threat analysis and incident response, but no clear AI/ML or data-science work.",1,04f8375cc801,gpt-5.4-mini
0.08,0.12,"Sales leadership role; posting mentions AI tools only in company context, not job duties. Core work is relationship-driven, not routine.",1,2d6769524c5c,gpt-5.4-mini
0.02,0.68,"No AI/ML work described; mostly routine production supervision, QC, and mailroom coordination with repetitive tasks.",1,ae917ed5fe1c,gpt-5.4-mini
0.04,0.18,"Research support and data management, but no AI/ML methods; some scheduling/data entry is routine, though field data collection limits automation.",1,ea3ed414d488,gpt-5.4-mini
0.41,0.46,"Mentions advanced data analytics, but no explicit AI/ML work; role sounds business support with moderate routine-process automation risk.",1,2583ec2540bc,gpt-5.4-mini
0.72,0.18,Title and context suggest AI/security product work; product management is judgment-heavy and not highly routine.,1,9c0b04db42bc,gpt-5.4-mini
0.05,0.22,Cloud consulting/implementation role with no AI or ML duties mentioned; some routine migration and configuration work could be partially automated.,1,6f8674ff64c5,gpt-5.4-mini
0.03,0.08,"Clinical physical therapy role; no AI, ML, or data analysis duties mentioned. Tasks are hands-on, individualized, and not routine enough for full automation.",1,2ab8e3aa3dd4,gpt-5.4-mini
0.05,0.18,"Historian migration and environment support, not AI/ML work; tasks are technical but mostly specialized, procedural infrastructure work.",1,e66d817c23ec,gpt-5.4-mini
0.34,0.12,"IP litigation with AI/copyright mention suggests some AI-related legal work, but core tasks are attorney judgment, not routine automation.",1,ceda14a8305a,gpt-5.4-mini
0.08,0.22,Sales/channel-partner management role; little evidence of AI/ML work. Some relationship and trend tasks are partially automatable.,1,ec9b2caf8177,gpt-5.4-mini
0.01,0.78,"Paralegal posting mentions legal support work, not AI/ML; tasks appear document- and process-heavy, hence somewhat automatable.",1,959ad1e11ce1,gpt-5.4-mini
0.01,0.78,"Production graphics operator; routine monitoring and adjustments, no AI/ML or data work mentioned.",1,e4af663e9d37,gpt-5.4-mini
0.02,0.18,"Pure sales/account management role; no AI, ML, or data-science work mentioned, though some outreach tasks are partially routine.",1,1fee7b9053f3,gpt-5.4-mini
0.02,0.18,"Hands-on data/control hardware technician role; no mention of AI/ML, and tasks appear moderately technical but not highly routine.",1,dcb36ded0c82,gpt-5.4-mini
0.02,0.56,Project planning/reporting role with no AI/ML work mentioned; many monitoring and aggregation tasks are routine and software-assisted.,1,e00575d3a374,gpt-5.4-mini
0.02,0.15,"Manufacturing/business development role; no AI, ML, or data-science duties mentioned. Some routine tasks may be software-automatable, but not most core work.",1,f08d08d9058c,gpt-5.4-mini
0.12,0.78,"Operations SME for AI training data; likely not AI-building, but many tasks are repetitive annotation and review.",1,1ea75dcf21f8,gpt-5.4-mini
0.02,0.58,Product owner with Shopify admin and roadmapping; no AI/ML work mentioned. Many coordination and platform-management tasks are partly routine.,1,8963a5e2b0a3,gpt-5.4-mini
0.02,0.74,"Procurement/buying role with forecasting and ordering; little evidence of AI/ML work, but many routine planning tasks are software-automatable.",1,15ac79856792,gpt-5.4-mini
0.12,0.58,"AI mentioned only as supporting tools; role is people-focused, but routine remote coordination may be partially automatable.",1,66b832b6bac3,gpt-5.4-mini
0.08,0.42,"Finance program coordination with accounting/system enhancements; no explicit AI/ML work, moderate routine coordination tasks.",1,45214a94cd3c,gpt-5.4-mini
0.18,0.12,"Mentions AI as an accelerator for the company, but role specifics show human care coordination, not AI work or routine automation.",1,c42d662a061b,gpt-5.4-mini
0.01,0.87,"Pure machine-operation role; no AI/ML/data work described, and tasks are repetitive setup, bending, and inspection.",1,330791c1aa9e,gpt-5.4-mini
0.12,0.18,"Mentions exploring AI tools generally, but role appears broad business/product work, not AI-centric or highly routine.",1,4d3d203eb268,gpt-5.4-mini
0.02,0.18,"Communications/storytelling role; no AI, ML, or data-science work described. Some writing tasks are routine, but much is human-centered and contextual.",1,682db39a23f1,gpt-5.4-mini
0.98,0.12,"Explicitly trains and evaluates AI models; creative design judgment is central, so not highly automatable.",1,b10451e7ffe0,gpt-5.4-mini
0.97,0.58,"Directly trains and evaluates AI chatbots; tasks are judgment-heavy, but some repetitive model assessment is automatable.",1,9546995e342c,gpt-5.4-mini
0.03,0.12,"Training/research-prep role in Alzheimer’s studies; no explicit AI/ML duties, and work appears largely non-routine academic research support.",1,2430f27b0a50,gpt-5.4-mini
0.05,0.72,Pure business development role; no AI/ML work mentioned. Relationship and campaign tasks are partly routine and process-driven.,1,9efb2ad7caa1,gpt-5.4-mini
0.01,0.78,"No AI/data-science duties; mostly deadline tracking, document review, and routine docket administration.",1,a5927f3a5dc2,gpt-5.4-mini
0.12,0.18,"Product manager role; posting emphasizes product/lead generation, not AI or repetitive tasks.",1,09e41e364320,gpt-5.4-mini
0.03,0.28,"Technical sales, bids, field visits, and presentations; little mention of AI/ML. Some routine support work is partially automatable.",1,dda945cd58c2,gpt-5.4-mini
0.18,0.34,"Strategy/segmentation role may use analytics, but no direct AI/ML work; tasks are partly analytical, partly judgment-based.",1,60df08c7c4b3,gpt-5.4-mini
0.03,0.78,"No AI/ML work described; tasks are structured, repetitive collateral monitoring, reconciliation, and settlement processing.",1,97dbe09fae1f,gpt-5.4-mini
0.01,0.35,Traditional foreclosure/title legal work; no AI or data-science duties mentioned. Some title review is document-heavy and partly automatable.,1,7d457f5f9a6e,gpt-5.4-mini
0.02,0.72,"Paralegal work is document drafting and review; no AI/ML mentioned, and tasks are mostly routine template-based legal processing.",1,42977b599e56,gpt-5.4-mini
0.24,0.33,"Consulting/configuration role with some software and data work, but no explicit AI/ML; repetitive support tasks create moderate automation risk.",1,62a61e59c1dd,gpt-5.4-mini
0.91,0.36,"Explicitly supports AI-enabled products within a data science team; managerial, stakeholder, and prioritization duties limit full automation.",1,2da885baa862,gpt-5.4-mini
0.06,0.82,"Attorney role uses legal judgment, not AI/ML; posting emphasizes automation and guided workflows for routine application processing.",1,e3c7dc5e6a77,gpt-5.4-mini
0.01,0.05,"Clinical dentistry in a jail setting; no AI/ML work mentioned, and tasks are hands-on, specialized, and physically demanding.",1,91d5dca70a17,gpt-5.4-mini
0.15,0.35,Posting is mostly generic financial analyst/intern role; mentions cognitive technology but no direct AI/ML tasks.,1,4fd5a0c32a06,gpt-5.4-mini
0.18,0.22,"Contract attorney role suggests legal drafting; posting mentions AI fellowship broadly, not AI work itself or highly repetitive tasks.",1,28add861859a,gpt-5.4-mini
0.01,0.12,"Standard civil litigation attorney role; no AI/ML or data-science work mentioned, and legal judgment limits automation.",1,15e37a0c030f,gpt-5.4-mini
0.07,0.64,"Posting shows validation/compliance work, not AI/ML work; core tasks likely documentation, checks, and repetitive verification.",1,748425691594,gpt-5.4-mini
0.19,0.76,"Posting is for Voice Teacher, not AI work; teaching tasks may be partially automatable, but the posting lacks direct AI/ML duties.",1,fe50edf941ea,gpt-5.4-mini
0.03,0.08,"Legal advocacy role with research, writing, trainings; no AI/ML or repetitive machine-like tasks indicated.",1,d3f4d9d488d1,gpt-5.4-mini
0.03,0.72,"Technical writing and labeling role; little evidence of AI/ML work, but many templated, document-heavy tasks are automatable.",1,35e1ccc9a14c,gpt-5.4-mini
0.41,0.28,"AI company context, but posting emphasizes Linux infrastructure for silicon workflows, not building ML models or highly routine tasks.",1,731b9750b33f,gpt-5.4-mini
0.01,0.22,"Civil litigation attorney role; no AI/ML work mentioned, and tasks are partly judgment-based but include some routine legal work.",1,295489ba2182,gpt-5.4-mini
0.05,0.25,"Psychology research support role using interviews, assessments, tasks, and questionnaires; little indication of AI/ML work, moderate routine data collection.",1,0bcc6f1fe8c1,gpt-5.4-mini
0.04,0.28,"IAM, scripting, and automation are central; no AI/ML/data-science work is described.",1,2ab8d8324f05,gpt-5.4-mini
0.58,0.22,"Heavy data-integration and platform engineering, but no explicit AI/ML work; senior design tasks are not mostly routine.",1,470d08532f6b,gpt-5.4-mini
0.05,0.08,"Posting is vague music-industry platform marketing; no clear AI/ML work and little evidence of routine, automatable tasks.",1,fa74fba0a72d,gpt-5.4-mini
0.01,0.28,Retail store manager role; no AI/ML tasks mentioned. Some routines like stocking and basic operations are partly automatable.,1,5e5a1849aade,gpt-5.4-mini
0.01,0.08,"Clinical hands-on therapy role with evaluation, treatment, documentation; no AI or data-science work mentioned.",1,95f7b7b37963,gpt-5.4-mini
0.99,0.14,"Posting centers on training frontier AI models; work seems specialized, knowledge-heavy, and not routine.",1,e83ef4772b83,gpt-5.4-mini
0.01,0.18,"Clinical prosthetics/orthotics care; no AI/ML work mentioned. Some fitting/assessment tasks are specialized, but partly routine.",1,2617bacdc143,gpt-5.4-mini
0.91,0.12,"Requires Dialogflow, Python, Gen AI, and CCAI insights; role seems specialized and collaborative, not routine.",1,0b1685c01fe3,gpt-5.4-mini
0.99,0.12,Explicit LLM fine-tuning role strongly involves AI; work appears specialized and not mostly routine.,1,bbe609fb0d76,gpt-5.4-mini
0.02,0.1,"Therapy work is human-centered and not AI-focused; some administrative elements are automatable, but core counseling is not.",1,1b441c5a8082,gpt-5.4-mini
0.68,0.28,"Mentions AI-powered automation and data analysis, but role is mainly strategic vendor/program management and cross-functional leadership.",1,0678c9d49877,gpt-5.4-mini
0.02,0.12,"No AI/ML or data-science duties; core legal defense work is judgment-heavy, though some routine document tasks are partially automatable.",1,33d669ada2cf,gpt-5.4-mini
0.03,0.22,IT support and network analysis; no mention of AI/ML or data science. Some routine technical work is moderately automatable.,1,3a78018254ef,gpt-5.4-mini
0.02,0.18,"Contract manufacturing oversight, GMP compliance, and routine operations; no indication of AI, ML, or data-science work.",1,06b4a857ce4d,gpt-5.4-mini
0.02,0.12,"Posting is for in-house counsel; mentions legal contract and compliance work, not AI/ML or data science.",1,4635c09d81d6,gpt-5.4-mini
0.02,0.72,Client-facing banking sales/service role; no AI/ML work mentioned. Core tasks are routine consultations and product explanations.,1,ffb2dd9ae633,gpt-5.4-mini
0.02,0.05,"Posting contains no AI/ML/data-science duties; mostly generic company text and benefits, suggesting low automation exposure.",1,80989fa5437a,gpt-5.4-mini
0.01,0.14,"Personal injury trial attorney; no AI/ML or data science mentioned. Work is judgment- and client-facing, though some routine legal tasks may be automated.",1,4bbe123f2636,gpt-5.4-mini
0.02,0.18,"Optical engineering posting; no AI/ML/data-science mention. Work appears specialized, technical, and not highly routine.",1,016889c03a2a,gpt-5.4-mini
0.01,0.02,"Posting is for a pediatric dentist; no mention of AI/ML, and core clinical work is not routine enough for full automation.",1,c632d60aa7f0,gpt-5.4-mini
